,temporada_alta,dif_min,atraso_15,periodo_dia
24577,0,-1.0,0,Tarde
24578,0,9.0,0,Tarde
24579,0,11.0,0,Tarde
24580,0,-4.0,0,Tarde
24581,0,-1.0,0,Tarde
24582,0,7.0,0,Tarde
24583,0,1.0,0,Tarde
24584,0,-5.0,0,Tarde
24585,0,-1.0,0,Tarde
24586,0,-3.0,0,Tarde
24587,0,5.0,0,Tarde
24588,0,5.0,0,Tarde
24589,0,9.0,0,Tarde
24590,0,1.0,0,Tarde
24591,0,4.0,0,Tarde
24592,0,0.0,0,Tarde
24593,0,11.0,0,Tarde
24594,0,-2.0,0,Tarde
24595,0,1.0,0,Tarde
24596,0,22.0,1,Tarde
24597,0,0.0,0,Tarde
24598,0,8.0,0,Tarde
24599,0,5.0,0,Tarde
24600,0,-1.0,0,Tarde
24601,0,-3.0,0,Tarde
24602,0,8.0,0,Tarde
24603,0,3.0,0,Tarde
24604,0,-6.0,0,Tarde
24605,0,-1.0,0,Tarde
24606,0,2.0,0,Tarde
24607,0,-1.0,0,Tarde
24608,0,-4.0,0,Tarde
24609,0,5.0,0,Tarde
24610,0,2.0,0,Tarde
24611,0,4.0,0,Tarde
24612,0,5.0,0,Tarde
24613,0,2.0,0,Tarde
24614,0,4.0,0,Tarde
24615,0,0.0,0,Tarde
24616,0,4.0,0,Noche
24617,0,-2.0,0,Noche
24618,0,7.0,0,Noche
24619,0,0.0,0,Noche
24620,0,-1.0,0,Noche
24621,0,14.0,0,Noche
24622,0,-3.0,0,Noche
24623,0,0.0,0,Noche
24624,0,30.0,1,Noche
24625,0,2.0,0,Noche
24626,0,0.0,0,Noche
24627,0,0.0,0,Noche
24628,0,-2.0,0,Noche
24629,0,4.0,0,Noche
24630,0,11.0,0,Mañana
24631,0,0.0,0,Mañana
24632,0,15.0,0,Mañana
24633,0,0.0,0,Mañana
24634,0,12.0,0,Mañana
24635,0,1.0,0,Mañana
24636,0,2.0,0,Mañana
24637,0,0.0,0,Mañana
24638,0,21.0,1,Mañana
24639,0,2.0,0,Mañana
24640,0,-1.0,0,Mañana
24641,0,9.0,0,Mañana
24642,0,2.0,0,Mañana
24643,0,-1.0,0,Mañana
24644,0,-4.0,0,Mañana
24645,0,4.0,0,Mañana
24646,0,0.0,0,Mañana
24647,0,17.0,1,Mañana
24648,0,-2.0,0,Mañana
24649,0,11.0,0,Mañana
24650,0,5.0,0,Tarde
24651,0,-4.0,0,Tarde
24652,0,1.0,0,Tarde
24653,0,-3.0,0,Tarde
24654,0,84.0,1,Tarde
24655,0,1.0,0,Tarde
24656,0,-3.0,0,Tarde
24657,0,8.0,0,Tarde
24658,0,-3.0,0,Tarde
24659,0,-1.0,0,Tarde
24660,0,5.0,0,Mañana
24661,0,-1.0,0,Mañana
24662,0,-4.0,0,Mañana
24663,0,0.0,0,Mañana
24664,0,-1.0,0,Mañana
24665,0,2.0,0,Mañana
24666,0,-3.0,0,Mañana
24667,0,-4.0,0,Mañana
24668,0,1.0,0,Mañana
24669,0,3.0,0,Mañana
24670,0,-7.0,0,Mañana
24671,0,1.0,0,Mañana
24672,0,3.0,0,Mañana
24673,0,3.0,0,Mañana
24674,0,-1.0,0,Mañana
24675,0,1.0,0,Mañana
24676,0,19.0,1,Mañana
24677,0,23.0,1,Mañana
24678,0,0.0,0,Mañana
24679,0,5.0,0,Mañana
24680,0,3.0,0,Mañana
24681,0,2.0,0,Mañana
24682,0,0.0,0,Mañana
24683,0,-1.0,0,Mañana
24684,0,2.0,0,Mañana
24685,0,-2.0,0,Mañana
24686,0,49.0,1,Mañana
24687,0,-1.0,0,Mañana
24688,0,-6.0,0,Mañana
24689,0,-1.0,0,Mañana
24690,0,22.0,1,Mañana
24691,0,13.0,0,Mañana
24692,0,3.0,0,Tarde
24693,0,-1.0,0,Tarde
24694,0,-1.0,0,Tarde
24695,0,2.0,0,Tarde
24696,0,-3.0,0,Tarde
24697,0,3.0,0,Tarde
24698,0,0.0,0,Tarde
24699,0,10.0,0,Tarde
24700,0,4.0,0,Tarde
24701,0,-4.0,0,Tarde
24702,0,3.0,0,Tarde
24703,0,0.0,0,Tarde
24704,0,2.0,0,Mañana
24705,0,-2.0,0,Tarde
24706,0,5.0,0,Tarde
24707,0,-1.0,0,Tarde
24708,0,-2.0,0,Tarde
24709,0,-3.0,0,Mañana
24710,0,1.0,0,Tarde
24711,0,6.0,0,Tarde
24712,0,6.0,0,Tarde
24713,0,-1.0,0,Mañana
24714,0,1.0,0,Tarde
24715,0,-3.0,0,Tarde
24716,0,4.0,0,Tarde
24717,0,4.0,0,Tarde
24718,0,-3.0,0,Mañana
24719,0,4.0,0,Tarde
24720,0,5.0,0,Tarde
24721,0,2.0,0,Tarde
24722,0,4.0,0,Tarde
24723,0,2.0,0,Tarde
24724,0,0.0,0,Tarde
24725,0,-2.0,0,Tarde
24726,0,1.0,0,Tarde
24727,0,-3.0,0,Tarde
24728,0,-2.0,0,Tarde
24729,0,0.0,0,Tarde
24730,0,-1.0,0,Tarde
24731,0,5.0,0,Tarde
24732,0,3.0,0,Tarde
24733,0,-3.0,0,Tarde
24734,0,0.0,0,Tarde
24735,0,12.0,0,Noche
24736,0,5.0,0,Tarde
24737,0,-2.0,0,Noche
24738,0,-1.0,0,Tarde
24739,0,0.0,0,Tarde
24740,0,3.0,0,Noche
24741,0,-3.0,0,Tarde
24742,0,9.0,0,Noche
24743,0,-3.0,0,Tarde
24744,0,2.0,0,Noche
24745,0,0.0,0,Tarde
24746,0,0.0,0,Tarde
24747,0,-2.0,0,Noche
24748,0,8.0,0,Tarde
24749,0,0.0,0,Noche
24750,0,0.0,0,Tarde
24751,0,-1.0,0,Noche
24752,0,-2.0,0,Tarde
24753,0,-3.0,0,Tarde
24754,0,-1.0,0,Noche
24755,0,3.0,0,Tarde
24756,0,-2.0,0,Noche
24757,0,-1.0,0,Tarde
24758,0,0.0,0,Noche
24759,0,6.0,0,Tarde
24760,0,-3.0,0,Tarde
24761,0,-1.0,0,Noche
24762,0,2.0,0,Tarde
24763,0,0.0,0,Noche
24764,0,6.0,0,Mañana
24765,0,2.0,0,Mañana
24766,0,-1.0,0,Mañana
24767,0,4.0,0,Noche
24768,0,20.0,1,Mañana
24769,0,4.0,0,Mañana
24770,0,1.0,0,Mañana
24771,0,6.0,0,Mañana
24772,0,0.0,0,Mañana
24773,0,0.0,0,Mañana
24774,0,7.0,0,Mañana
24775,0,-1.0,0,Mañana
24776,0,12.0,0,Mañana
24777,0,2.0,0,Mañana
24778,0,5.0,0,Mañana
24779,0,23.0,1,Mañana
24780,0,3.0,0,Mañana
24781,0,3.0,0,Mañana
24782,0,1.0,0,Mañana
24783,0,47.0,1,Mañana
24784,0,9.0,0,Mañana
24785,0,3.0,0,Mañana
24786,0,3.0,0,Mañana
24787,0,2.0,0,Mañana
24788,0,2.0,0,Mañana
24789,0,1.0,0,Mañana
24790,0,10.0,0,Mañana
24791,0,12.0,0,Mañana
24792,0,13.0,0,Mañana
24793,0,12.0,0,Mañana
24794,0,-1.0,0,Mañana
24795,0,2.0,0,Mañana
24796,0,14.0,0,Mañana
24797,0,7.0,0,Mañana
24798,0,6.0,0,Mañana
24799,0,12.0,0,Mañana
24800,0,20.0,1,Mañana
24801,0,-1.0,0,Mañana
24802,0,3.0,0,Mañana
24803,0,2.0,0,Mañana
24804,0,41.0,1,Mañana
24805,0,5.0,0,Mañana
24806,0,2.0,0,Mañana
24807,0,4.0,0,Mañana
24808,0,4.0,0,Mañana
24809,0,12.0,0,Mañana
24810,0,2.0,0,Mañana
24811,0,16.0,1,Mañana
24812,0,4.0,0,Mañana
24813,0,0.0,0,Mañana
24814,0,11.0,0,Mañana
24815,0,1.0,0,Mañana
24816,0,18.0,1,Mañana
24817,0,-1.0,0,Mañana
24818,0,1.0,0,Mañana
24819,0,8.0,0,Mañana
24820,0,0.0,0,Mañana
24821,0,13.0,0,Mañana
24822,0,6.0,0,Mañana
24823,0,1.0,0,Tarde
24824,0,7.0,0,Mañana
24825,0,5.0,0,Mañana
24826,0,10.0,0,Tarde
24827,0,12.0,0,Mañana
24828,0,0.0,0,Tarde
24829,0,49.0,1,Tarde
24830,0,10.0,0,Mañana
24831,0,-2.0,0,Tarde
24832,0,7.0,0,Tarde
24833,0,6.0,0,Mañana
24834,0,3.0,0,Mañana
24835,0,-2.0,0,Tarde
24836,0,0.0,0,Tarde
24837,0,2.0,0,Tarde
24838,0,14.0,0,Noche
24839,0,1.0,0,Mañana
24840,0,3.0,0,Tarde
24841,0,12.0,0,Tarde
24842,0,7.0,0,Tarde
24843,0,6.0,0,Noche
24844,0,-6.0,0,Mañana
24845,0,28.0,1,Tarde
24846,0,11.0,0,Tarde
24847,0,7.0,0,Tarde
24848,0,4.0,0,Noche
24849,0,0.0,0,Mañana
24850,0,8.0,0,Tarde
24851,0,22.0,1,Tarde
24852,0,9.0,0,Tarde
24853,0,10.0,0,Noche
24854,0,-4.0,0,Mañana
24855,0,0.0,0,Tarde
24856,0,-2.0,0,Tarde
24857,0,64.0,1,Tarde
24858,0,11.0,0,Noche
24859,0,1.0,0,Noche
24860,0,7.0,0,Noche
24861,0,10.0,0,Noche
24862,0,16.0,1,Noche
24863,0,11.0,0,Noche
24864,0,-1.0,0,Noche
24865,0,0.0,0,Noche
24866,0,8.0,0,Noche
24867,0,3.0,0,Tarde
24868,0,10.0,0,Tarde
24869,0,3.0,0,Tarde
24870,0,7.0,0,Tarde
24871,0,-2.0,0,Noche
24872,0,2.0,0,Tarde
24873,0,-1.0,0,Tarde
24874,0,7.0,0,Tarde
24875,0,0.0,0,Tarde
24876,0,28.0,1,Tarde
24877,0,11.0,0,Tarde
24878,0,1.0,0,Noche
24879,0,2.0,0,Tarde
24880,0,0.0,0,Tarde
24881,0,33.0,1,Tarde
24882,0,1.0,0,Tarde
24883,0,7.0,0,Tarde
24884,0,11.0,0,Tarde
24885,0,-2.0,0,Noche
24886,0,9.0,0,Tarde
24887,0,9.0,0,Tarde
24888,0,17.0,1,Tarde
24889,0,10.0,0,Tarde
24890,0,22.0,1,Tarde
24891,0,11.0,0,Tarde
24892,0,-5.0,0,Noche
24893,0,8.0,0,Tarde
24894,0,-5.0,0,Tarde
24895,0,21.0,1,Tarde
24896,0,10.0,0,Tarde
24897,0,-3.0,0,Noche
24898,0,6.0,0,Noche
24899,0,-2.0,0,Noche
24900,0,4.0,0,Noche
24901,0,-1.0,0,Noche
24902,0,0.0,0,Noche
24903,0,8.0,0,Noche
24904,0,6.0,0,Noche
24905,0,15.0,0,Noche
24906,0,6.0,0,Noche
24907,0,3.0,0,Noche
24908,0,12.0,0,Noche
24909,0,2.0,0,Noche
24910,0,7.0,0,Noche
24911,0,1.0,0,Noche
24912,0,-3.0,0,Mañana
24913,0,1.0,0,Mañana
24914,0,2.0,0,Mañana
24915,0,3.0,0,Mañana
24916,0,2.0,0,Mañana
24917,0,-9.0,0,Mañana
24918,0,-2.0,0,Mañana
24919,0,6.0,0,Mañana
24920,0,16.0,1,Mañana
24921,0,13.0,0,Mañana
24922,0,20.0,1,Noche
24923,0,-1.0,0,Tarde
24924,0,2.0,0,Mañana
24925,0,1.0,0,Tarde
24926,0,3.0,0,Noche
24927,0,1.0,0,Tarde
24928,0,5.0,0,Mañana
24929,0,20.0,1,Noche
24930,0,-3.0,0,Tarde
24931,0,1.0,0,Mañana
24932,0,1.0,0,Noche
24933,0,11.0,0,Noche
24934,0,7.0,0,Noche
24935,0,4.0,0,Noche
24936,0,17.0,1,Noche
24937,0,15.0,0,Noche
24938,0,2.0,0,Noche
24939,0,6.0,0,Tarde
24940,0,3.0,0,Noche
24941,0,5.0,0,Mañana
24942,0,5.0,0,Tarde
24943,0,7.0,0,Noche
24944,0,6.0,0,Mañana
24945,0,-1.0,0,Tarde
24946,0,25.0,1,Noche
24947,0,5.0,0,Mañana
24948,0,3.0,0,Tarde
24949,0,4.0,0,Noche
24950,0,4.0,0,Mañana
24951,0,2.0,0,Mañana
24952,0,0.0,0,Mañana
24953,0,5.0,0,Mañana
24954,0,7.0,0,Mañana
24955,0,2.0,0,Mañana
24956,0,6.0,0,Mañana
24957,0,-1.0,0,Mañana
24958,0,10.0,0,Mañana
24959,0,6.0,0,Mañana
24960,0,9.0,0,Mañana
24961,0,17.0,1,Mañana
24962,0,27.0,1,Mañana
24963,0,8.0,0,Mañana
24964,0,8.0,0,Mañana
24965,0,2.0,0,Mañana
24966,0,0.0,0,Mañana
24967,0,25.0,1,Mañana
24968,0,18.0,1,Mañana
24969,0,23.0,1,Mañana
24970,0,13.0,0,Mañana
24971,0,-1.0,0,Mañana
24972,0,31.0,1,Mañana
24973,0,16.0,1,Mañana
24974,0,123.0,1,Mañana
24975,0,10.0,0,Mañana
24976,0,7.0,0,Mañana
24977,0,-1.0,0,Mañana
24978,0,2.0,0,Mañana
24979,0,-3.0,0,Mañana
24980,0,3.0,0,Mañana
24981,0,14.0,0,Mañana
24982,0,-2.0,0,Mañana
24983,0,34.0,1,Mañana
24984,0,1.0,0,Mañana
24985,0,-4.0,0,Mañana
24986,0,4.0,0,Mañana
24987,0,4.0,0,Mañana
24988,0,3.0,0,Mañana
24989,0,4.0,0,Mañana
24990,0,24.0,1,Mañana
24991,0,6.0,0,Mañana
24992,0,-3.0,0,Mañana
24993,0,1.0,0,Mañana
24994,0,12.0,0,Mañana
24995,0,-1.0,0,Mañana
24996,0,-2.0,0,Mañana
24997,0,-3.0,0,Mañana
24998,0,0.0,0,Mañana
24999,0,6.0,0,Mañana
25000,0,3.0,0,Mañana
25001,0,-2.0,0,Mañana
25002,0,5.0,0,Mañana
25003,0,21.0,1,Mañana
25004,0,13.0,0,Mañana
25005,0,3.0,0,Mañana
25006,0,0.0,0,Mañana
25007,0,-1.0,0,Mañana
25008,0,11.0,0,Mañana
25009,0,3.0,0,Mañana
25010,0,-4.0,0,Mañana
25011,0,-3.0,0,Mañana
25012,0,-3.0,0,Mañana
25013,0,-4.0,0,Mañana
25014,0,1.0,0,Mañana
25015,0,3.0,0,Tarde
25016,0,-2.0,0,Tarde
25017,0,-1.0,0,Tarde
25018,0,7.0,0,Tarde
25019,0,4.0,0,Tarde
25020,0,-3.0,0,Tarde
25021,0,5.0,0,Tarde
25022,0,-1.0,0,Tarde
25023,0,-4.0,0,Tarde
25024,0,10.0,0,Tarde
25025,0,1.0,0,Tarde
25026,0,4.0,0,Tarde
25027,0,-2.0,0,Tarde
25028,0,7.0,0,Tarde
25029,0,-2.0,0,Tarde
25030,0,1.0,0,Tarde
25031,0,4.0,0,Tarde
25032,0,4.0,0,Tarde
25033,0,0.0,0,Tarde
25034,0,0.0,0,Tarde
25035,0,-4.0,0,Tarde
25036,0,75.0,1,Tarde
25037,0,3.0,0,Tarde
25038,0,5.0,0,Tarde
25039,0,-5.0,0,Tarde
25040,0,1.0,0,Tarde
25041,0,8.0,0,Tarde
25042,0,-4.0,0,Tarde
25043,0,0.0,0,Tarde
25044,0,-5.0,0,Tarde
25045,0,-2.0,0,Tarde
25046,0,-4.0,0,Tarde
25047,0,3.0,0,Tarde
25048,0,-4.0,0,Tarde
25049,0,5.0,0,Tarde
25050,0,-4.0,0,Tarde
25051,0,0.0,0,Tarde
25052,0,-3.0,0,Tarde
25053,0,15.0,0,Tarde
25054,0,2.0,0,Tarde
25055,0,-3.0,0,Tarde
25056,0,-4.0,0,Tarde
25057,0,-8.0,0,Tarde
25058,0,-7.0,0,Tarde
25059,0,11.0,0,Tarde
25060,0,-2.0,0,Tarde
25061,0,4.0,0,Tarde
25062,0,3.0,0,Tarde
25063,0,-3.0,0,Tarde
25064,0,-5.0,0,Tarde
25065,0,-6.0,0,Tarde
25066,0,-3.0,0,Tarde
25067,0,-4.0,0,Tarde
25068,0,-3.0,0,Tarde
25069,0,-2.0,0,Tarde
25070,0,1.0,0,Tarde
25071,0,-6.0,0,Tarde
25072,0,6.0,0,Tarde
25073,0,0.0,0,Tarde
25074,0,-3.0,0,Tarde
25075,0,-1.0,0,Tarde
25076,0,2.0,0,Tarde
25077,0,-1.0,0,Tarde
25078,0,-2.0,0,Tarde
25079,0,1.0,0,Tarde
25080,0,1.0,0,Tarde
25081,0,9.0,0,Tarde
25082,0,-4.0,0,Tarde
25083,0,1.0,0,Tarde
25084,0,2.0,0,Tarde
25085,0,-3.0,0,Tarde
25086,0,4.0,0,Tarde
25087,0,7.0,0,Tarde
25088,0,6.0,0,Tarde
25089,0,-2.0,0,Tarde
25090,0,-3.0,0,Tarde
25091,0,1.0,0,Tarde
25092,0,-7.0,0,Tarde
25093,0,0.0,0,Tarde
25094,0,2.0,0,Tarde
25095,0,-6.0,0,Tarde
25096,0,-6.0,0,Tarde
25097,0,0.0,0,Tarde
25098,0,-2.0,0,Tarde
25099,0,-2.0,0,Tarde
25100,0,11.0,0,Tarde
25101,0,2.0,0,Tarde
25102,0,-3.0,0,Tarde
25103,0,-5.0,0,Tarde
25104,0,-2.0,0,Tarde
25105,0,10.0,0,Tarde
25106,0,4.0,0,Tarde
25107,0,1.0,0,Tarde
25108,0,3.0,0,Tarde
25109,0,0.0,0,Tarde
25110,0,-2.0,0,Tarde
25111,0,-2.0,0,Tarde
25112,0,4.0,0,Tarde
25113,0,4.0,0,Tarde
25114,0,-2.0,0,Tarde
25115,0,-5.0,0,Tarde
25116,0,-2.0,0,Tarde
25117,0,8.0,0,Tarde
25118,0,-9.0,0,Tarde
25119,0,0.0,0,Tarde
25120,0,14.0,0,Tarde
25121,0,-3.0,0,Tarde
25122,0,-2.0,0,Tarde
25123,0,11.0,0,Tarde
25124,0,-3.0,0,Tarde
25125,0,4.0,0,Tarde
25126,0,12.0,0,Tarde
25127,0,1.0,0,Tarde
25128,0,10.0,0,Tarde
25129,0,-5.0,0,Tarde
25130,0,8.0,0,Tarde
25131,0,-1.0,0,Tarde
25132,0,9.0,0,Tarde
25133,0,16.0,1,Tarde
25134,0,-4.0,0,Tarde
25135,0,4.0,0,Tarde
25136,0,4.0,0,Tarde
25137,0,-3.0,0,Tarde
25138,0,11.0,0,Tarde
25139,0,-3.0,0,Tarde
25140,0,-1.0,0,Tarde
25141,0,4.0,0,Tarde
25142,0,5.0,0,Tarde
25143,0,2.0,0,Tarde
25144,0,5.0,0,Tarde
25145,0,0.0,0,Tarde
25146,0,-1.0,0,Tarde
25147,0,1.0,0,Tarde
25148,0,4.0,0,Tarde
25149,0,5.0,0,Tarde
25150,0,42.0,1,Tarde
25151,0,4.0,0,Tarde
25152,0,22.0,1,Tarde
25153,0,5.0,0,Tarde
25154,0,10.0,0,Tarde
25155,0,8.0,0,Tarde
25156,0,3.0,0,Tarde
25157,0,5.0,0,Tarde
25158,0,10.0,0,Tarde
25159,0,2.0,0,Tarde
25160,0,10.0,0,Tarde
25161,0,7.0,0,Tarde
25162,0,3.0,0,Tarde
25163,0,7.0,0,Tarde
25164,0,3.0,0,Mañana
25165,0,7.0,0,Mañana
25166,0,9.0,0,Mañana
25167,0,-4.0,0,Mañana
25168,0,0.0,0,Mañana
25169,0,7.0,0,Mañana
25170,0,3.0,0,Mañana
25171,0,13.0,0,Mañana
25172,0,1.0,0,Mañana
25173,0,1.0,0,Mañana
25174,0,4.0,0,Mañana
25175,0,1.0,0,Mañana
25176,0,1.0,0,Mañana
25177,0,1.0,0,Mañana
25178,0,38.0,1,Mañana
25179,0,1.0,0,Mañana
25180,0,10.0,0,Mañana
25181,0,4.0,0,Mañana
25182,0,16.0,1,Mañana
25183,0,2.0,0,Mañana
25184,0,3.0,0,Mañana
25185,0,9.0,0,Mañana
25186,0,2.0,0,Mañana
25187,0,8.0,0,Mañana
25188,0,0.0,0,Mañana
25189,0,9.0,0,Mañana
25190,0,7.0,0,Mañana
25191,0,6.0,0,Mañana
25192,0,0.0,0,Mañana
25193,0,20.0,1,Mañana
25194,0,5.0,0,Mañana
25195,0,1.0,0,Mañana
25196,0,0.0,0,Tarde
25197,0,-2.0,0,Mañana
25198,0,8.0,0,Tarde
25199,0,1.0,0,Mañana
25200,0,-3.0,0,Mañana
25201,0,8.0,0,Tarde
25202,0,2.0,0,Mañana
25203,0,9.0,0,Mañana
25204,0,3.0,0,Tarde
25205,0,10.0,0,Mañana
25206,0,4.0,0,Mañana
25207,0,9.0,0,Tarde
25208,0,-3.0,0,Tarde
25209,0,11.0,0,Tarde
25210,0,-1.0,0,Mañana
25211,0,7.0,0,Tarde
25212,0,-4.0,0,Tarde
25213,0,14.0,0,Tarde
25214,0,-2.0,0,Tarde
25215,0,3.0,0,Mañana
25216,0,3.0,0,Tarde
25217,0,0.0,0,Tarde
25218,0,-1.0,0,Tarde
25219,0,12.0,0,Mañana
25220,0,6.0,0,Tarde
25221,0,1.0,0,Tarde
25222,0,-1.0,0,Tarde
25223,0,82.0,1,Mañana
25224,0,-7.0,0,Tarde
25225,0,14.0,0,Tarde
25226,0,-1.0,0,Tarde
25227,0,7.0,0,Tarde
25228,0,3.0,0,Tarde
25229,0,1.0,0,Tarde
25230,0,-5.0,0,Tarde
25231,0,0.0,0,Tarde
25232,0,-5.0,0,Tarde
25233,0,7.0,0,Tarde
25234,0,10.0,0,Tarde
25235,0,28.0,1,Tarde
25236,0,-4.0,0,Tarde
25237,0,10.0,0,Tarde
25238,0,4.0,0,Tarde
25239,0,-2.0,0,Tarde
25240,0,9.0,0,Tarde
25241,0,3.0,0,Tarde
25242,0,11.0,0,Tarde
25243,0,-2.0,0,Tarde
25244,0,-1.0,0,Tarde
25245,0,1.0,0,Tarde
25246,0,12.0,0,Tarde
25247,0,9.0,0,Tarde
25248,0,4.0,0,Tarde
25249,0,8.0,0,Tarde
25250,0,2.0,0,Tarde
25251,0,-1.0,0,Tarde
25252,0,25.0,1,Tarde
25253,0,1.0,0,Tarde
25254,0,6.0,0,Tarde
25255,0,26.0,1,Tarde
25256,0,11.0,0,Tarde
25257,0,1.0,0,Tarde
25258,0,0.0,0,Tarde
25259,0,-1.0,0,Tarde
25260,0,13.0,0,Tarde
25261,0,7.0,0,Tarde
25262,0,4.0,0,Tarde
25263,0,16.0,1,Tarde
25264,0,1.0,0,Tarde
25265,0,2.0,0,Tarde
25266,0,10.0,0,Tarde
25267,0,5.0,0,Tarde
25268,0,-3.0,0,Tarde
25269,0,-5.0,0,Tarde
25270,0,-3.0,0,Tarde
25271,0,-2.0,0,Tarde
25272,0,-1.0,0,Tarde
25273,0,31.0,1,Tarde
25274,0,-2.0,0,Tarde
25275,0,15.0,0,Tarde
25276,0,10.0,0,Tarde
25277,0,-1.0,0,Tarde
25278,0,8.0,0,Tarde
25279,0,0.0,0,Tarde
25280,0,9.0,0,Tarde
25281,0,0.0,0,Tarde
25282,0,-1.0,0,Tarde
25283,0,6.0,0,Tarde
25284,0,8.0,0,Tarde
25285,0,7.0,0,Tarde
25286,0,-7.0,0,Tarde
25287,0,-3.0,0,Tarde
25288,0,0.0,0,Tarde
25289,0,-2.0,0,Tarde
25290,0,-3.0,0,Tarde
25291,0,1.0,0,Tarde
25292,0,3.0,0,Tarde
25293,0,2.0,0,Tarde
25294,0,-1.0,0,Tarde
25295,0,93.0,1,Tarde
25296,0,3.0,0,Tarde
25297,0,37.0,1,Tarde
25298,0,2.0,0,Tarde
25299,0,17.0,1,Tarde
25300,0,-1.0,0,Mañana
25301,0,6.0,0,Mañana
25302,0,-1.0,0,Mañana
25303,0,1.0,0,Mañana
25304,0,0.0,0,Mañana
25305,0,-2.0,0,Mañana
25306,0,1.0,0,Mañana
25307,0,0.0,0,Mañana
25308,0,5.0,0,Mañana
25309,0,12.0,0,Mañana
25310,0,1.0,0,Mañana
25311,0,4.0,0,Mañana
25312,0,25.0,1,Mañana
25313,0,1.0,0,Mañana
25314,0,0.0,0,Mañana
25315,0,2.0,0,Mañana
25316,0,25.0,1,Mañana
25317,0,-1.0,0,Mañana
25318,0,4.0,0,Mañana
25319,0,12.0,0,Mañana
25320,0,14.0,0,Mañana
25321,0,7.0,0,Mañana
25322,0,64.0,1,Mañana
25323,0,2.0,0,Mañana
25324,0,0.0,0,Mañana
25325,0,8.0,0,Mañana
25326,0,-4.0,0,Mañana
25327,0,0.0,0,Mañana
25328,0,-1.0,0,Mañana
25329,0,0.0,0,Mañana
25330,0,3.0,0,Mañana
25331,0,0.0,0,Mañana
25332,0,-1.0,0,Mañana
25333,0,3.0,0,Mañana
25334,0,28.0,1,Mañana
25335,0,0.0,0,Mañana
25336,0,1.0,0,Mañana
25337,0,-1.0,0,Mañana
25338,0,8.0,0,Mañana
25339,0,0.0,0,Mañana
25340,0,6.0,0,Mañana
25341,0,-1.0,0,Mañana
25342,0,2.0,0,Mañana
25343,0,10.0,0,Mañana
25344,0,8.0,0,Mañana
25345,0,64.0,1,Mañana
25346,0,42.0,1,Mañana
25347,0,4.0,0,Mañana
25348,0,9.0,0,Mañana
25349,0,48.0,1,Mañana
25350,0,17.0,1,Mañana
25351,0,1.0,0,Mañana
25352,0,0.0,0,Noche
25353,0,1.0,0,Mañana
25354,0,0.0,0,Noche
25355,0,14.0,0,Mañana
25356,0,1.0,0,Noche
25357,0,8.0,0,Mañana
25358,0,1.0,0,Noche
25359,0,0.0,0,Mañana
25360,0,4.0,0,Noche
25361,0,-2.0,0,Noche
25362,0,-3.0,0,Tarde
25363,0,-4.0,0,Tarde
25364,0,4.0,0,Tarde
25365,0,5.0,0,Noche
25366,0,-5.0,0,Tarde
25367,0,-4.0,0,Tarde
25368,0,6.0,0,Noche
25369,0,-1.0,0,Tarde
25370,0,2.0,0,Tarde
25371,0,13.0,0,Tarde
25372,0,95.0,1,Noche
25373,0,6.0,0,Tarde
25374,0,-4.0,0,Tarde
25375,0,1.0,0,Noche
25376,0,3.0,0,Tarde
25377,0,0.0,0,Tarde
25378,0,2.0,0,Noche
25379,0,7.0,0,Noche
25380,0,38.0,1,Tarde
25381,0,0.0,0,Noche
25382,0,12.0,0,Tarde
25383,0,12.0,0,Tarde
25384,0,1.0,0,Tarde
25385,0,6.0,0,Noche
25386,0,-2.0,0,Noche
25387,0,-2.0,0,Noche
25388,0,0.0,0,Noche
25389,0,0.0,0,Tarde
25390,0,4.0,0,Noche
25391,0,8.0,0,Noche
25392,0,19.0,1,Noche
25393,0,-1.0,0,Noche
25394,0,2.0,0,Noche
25395,0,4.0,0,Noche
25396,0,11.0,0,Noche
25397,0,1.0,0,Noche
25398,0,16.0,1,Noche
25399,0,0.0,0,Noche
25400,0,7.0,0,Noche
25401,0,5.0,0,Noche
25402,0,5.0,0,Tarde
25403,0,8.0,0,Noche
25404,0,0.0,0,Noche
25405,0,15.0,0,Noche
25406,0,4.0,0,Noche
25407,0,11.0,0,Noche
25408,0,66.0,1,Noche
25409,0,-2.0,0,Noche
25410,0,17.0,1,Noche
25411,0,-2.0,0,Mañana
25412,0,4.0,0,Mañana
25413,0,5.0,0,Mañana
25414,0,4.0,0,Mañana
25415,0,-1.0,0,Mañana
25416,0,-2.0,0,Mañana
25417,0,-3.0,0,Mañana
25418,0,35.0,1,Mañana
25419,0,1.0,0,Mañana
25420,0,3.0,0,Mañana
25421,0,11.0,0,Mañana
25422,0,11.0,0,Mañana
25423,0,3.0,0,Mañana
25424,0,-3.0,0,Mañana
25425,0,11.0,0,Mañana
25426,0,0.0,0,Mañana
25427,0,7.0,0,Mañana
25428,0,16.0,1,Mañana
25429,0,0.0,0,Mañana
25430,0,9.0,0,Mañana
25431,0,4.0,0,Mañana
25432,0,-1.0,0,Mañana
25433,0,1.0,0,Mañana
25434,0,-3.0,0,Mañana
25435,0,4.0,0,Mañana
25436,0,5.0,0,Mañana
25437,0,10.0,0,Mañana
25438,0,1.0,0,Mañana
25439,0,2.0,0,Mañana
25440,0,33.0,1,Mañana
25441,0,12.0,0,Mañana
25442,0,6.0,0,Tarde
